Date,Open,High,Low,Close,Volume
9/22/2021 16:56:00,16.6,16.72,16.16,16.34,23824200
9/23/2021 16:56:00,16.4,16.52,15.81,15.87,31272400
9/24/2021 16:56:00,15.68,15.73,15.36,15.63,29218300
9/27/2021 16:56:00,15.52,15.72,14.92,15.01,33040100
9/28/2021 16:56:00,14.81,14.96,14.02,14.18,55253500
9/29/2021 16:56:00,14.3,14.51,13.87,13.94,41753900
9/30/2021 16:56:00,13.98,14.71,13.92,14.34,55324400
10/1/2021 16:56:00,14.4,14.71,14.07,14.55,32423800
10/4/2021 16:56:00,14.25,14.28,13.53,13.71,54061500
10/5/2021 16:56:00,13.8,14.13,13.54,13.68,41274500
10/6/2021 16:56:00,13.49,14.6,13.15,14.46,73344200
10/7/2021 16:56:00,14.6,14.84,14,14.03,39573200
10/8/2021 16:56:00,14.26,15.35,14.26,14.97,54839800
10/11/2021 16:56:00,15.04,15.06,14.35,14.38,30124900
10/13/2021 16:56:00,14.42,14.65,14.29,14.5,29912600
10/14/2021 16:56:00,14.6,14.63,14.1,14.17,26031600
10/15/2021 16:56:00,14.21,14.65,14.1,14.56,23118100
10/18/2021 16:56:00,14.39,14.44,14.02,14.28,38983400
10/19/2021 16:56:00,14.11,14.28,13.59,13.73,36121500
10/20/2021 16:56:00,13.84,13.89,13.13,13.27,60990300
10/21/2021 16:56:00,12.89,13.2,12.28,12.41,69044800
10/22/2021 16:56:00,12.35,12.95,11.86,12.42,69424400
10/25/2021 16:56:00,12.49,12.83,12.27,12.34,34938300
10/26/2021 16:56:00,12.29,12.35,11.73,11.98,37126500
10/27/2021 16:56:00,12.07,12.43,11.54,11.6,41683000
10/28/2021 16:56:00,11.49,11.76,11.07,11.15,42390700
10/29/2021 16:56:00,11.24,11.36,10.73,10.81,41570400
11/1/2021 16:56:00,10.87,11.43,10.86,11.3,31309000
11/3/2021 16:56:00,11.19,11.67,10.99,11.55,47660400
11/4/2021 16:56:00,11.5,11.82,10.93,11.08,34112300
11/5/2021 16:56:00,11.22,12.62,11.16,12.44,66246300
11/8/2021 16:56:00,12.31,12.66,11.87,11.93,47182200
11/9/2021 16:56:00,12.05,13.8,12.05,13.13,67266300
11/10/2021 16:56:00,13.2,13.54,12.82,13.02,60782500
11/11/2021 16:56:00,13.3,14.26,13.12,13.65,65760100
11/12/2021 19:30:00,12.65,12.78,11.15,11.15,142722700
11/16/2021 16:56:00,11.19,11.4,9.74,9.74,141030500
11/17/2021 16:56:00,9.91,10.14,9.19,9.27,131992600
11/18/2021 16:56:00,9.36,9.6,8.99,8.99,76651700
11/19/2021 19:30:00,9.05,9.87,8.94,9.27,93775200
11/22/2021 19:30:00,9.4,9.68,8.81,8.84,68026000
11/23/2021 19:30:00,9,9.05,8.47,8.6,84966000
11/24/2021 19:30:00,8.5,9.01,8.45,8.82,79041600
11/25/2021 19:30:00,8.84,9.04,8.61,8.7,58775400
11/26/2021 19:30:00,8.48,8.57,8.03,8.06,63464200
11/29/2021 19:30:00,8.19,8.47,7.98,8.04,85239300
11/30/2021 18:00:00,7.99,8.11,7.6,7.8,93767300
12/1/2021 16:56:00,8.05,8.1,6.88,6.88,140235300
12/2/2021 16:56:00,6.95,7.19,6.45,6.76,173860500
12/3/2021 16:56:00,6.78,7.28,6.72,7.05,141729400
12/6/2021 16:56:00,7.15,7.44,7.1,7.3,84613800
12/7/2021 16:56:00,7.49,7.72,7.37,7.62,85258900
12/8/2021 16:56:00,7.56,7.57,6.63,6.81,255628900
12/9/2021 16:56:00,6.76,6.76,6.21,6.28,257831300
12/10/2021 16:56:00,6.43,6.51,6.01,6.37,209180700
12/13/2021 18:00:00,6.38,6.72,6.05,6.05,255551000
12/14/2021 18:00:00,6.15,6.2,5.73,5.74,142696200
12/15/2021 18:00:00,5.71,6.24,5.62,6.17,153002500
12/16/2021 18:00:00,6.28,6.51,6.13,6.4,149883500
12/17/2021 18:00:00,6.19,6.73,6.06,6.66,146574300
12/20/2021 18:00:00,6.42,6.72,6.24,6.33,92822000
12/21/2021 18:00:00,6.42,6.61,6.22,6.42,112070500
12/22/2021 18:00:00,6.42,6.61,6.14,6.16,85327900
12/23/2021 18:00:00,6.22,6.34,5.99,6.2,97106100
12/27/2021 18:00:00,6.23,6.78,6.23,6.78,124279800
12/28/2021 18:00:00,6.79,6.96,6.64,6.83,165573900
12/29/2021 18:00:00,6.84,6.9,6.7,6.76,79247400
12/30/2021 18:00:00,6.8,7.41,6.77,7.22,180329400
1/3/2022 16:56:00,7.41,7.41,6.67,6.72,145442000
1/4/2022 16:56:00,6.78,6.94,6.45,6.61,94735500
1/5/2022 16:56:00,6.52,6.73,6.37,6.42,92667900
1/6/2022 16:56:00,6.46,6.53,6.13,6.25,96480700
1/7/2022 16:56:00,6.27,6.63,6.11,6.22,132688900
1/10/2022 16:56:00,6.14,6.15,5.74,5.74,114384500
1/11/2022 16:56:00,5.75,6.01,5.72,5.87,142963700
1/12/2022 16:56:00,5.9,6.37,5.78,6.31,127342800
1/13/2022 16:56:00,6.25,6.28,5.9,6.09,129178200
1/14/2022 16:56:00,6.11,6.42,6.08,6.33,104045500
1/17/2022 16:56:00,6.27,6.38,6.12,6.12,61801100
1/18/2022 16:56:00,6.08,6.23,5.89,5.89,117014400
1/19/2022 16:56:00,6.01,6.6,6.01,6.31,197823800
1/20/2022 16:56:00,6.36,6.81,6.35,6.65,140783000
1/21/2022 16:56:00,6.54,7.08,6.46,6.9,151141500
1/24/2022 16:56:00,6.89,7,6.39,6.39,133101300
1/25/2022 16:56:00,6.36,6.76,6.2,6.72,172082000
1/26/2022 16:56:00,6.95,7.08,6.6,6.75,135589900
1/27/2022 16:56:00,6.91,7.28,6.88,7.22,161788200
1/28/2022 16:56:00,7.21,7.23,6.62,6.71,185694500
1/31/2022 16:56:00,6.8,7.11,6.67,7,149358700
2/1/2022 16:56:00,7,7.33,6.88,7.01,154376100
2/2/2022 16:56:00,7.09,7.25,6.44,6.51,208153600
2/3/2022 16:56:00,6.6,6.85,6.34,6.53,165148300
2/4/2022 16:56:00,6.55,6.6,6.2,6.33,115693100
2/7/2022 16:56:00,6.33,6.6,6.23,6.31,106137300
2/8/2022 16:56:00,6.31,6.54,6.24,6.54,87217200
2/9/2022 16:56:00,6.59,6.85,6.38,6.6,108643400
2/10/2022 16:56:00,6.67,6.98,6.43,6.94,156928400
2/11/2022 16:56:00,6.98,7.02,6.3,6.35,194913400
2/14/2022 16:56:00,6.35,6.62,6.32,6.48,117301900
2/15/2022 16:56:00,6.61,6.84,6.61,6.84,94930300
2/16/2022 16:56:00,6.83,6.98,6.72,6.82,100338500
2/17/2022 16:56:00,6.81,6.93,6.59,6.63,97374700
2/18/2022 16:56:00,6.72,6.82,6.36,6.36,121026600
2/21/2022 16:56:00,6.42,6.45,6.02,6.02,86564900
2/22/2022 16:56:00,6.17,6.31,6.01,6.07,130958600
2/23/2022 16:56:00,6.14,6.49,5.91,5.91,147448300
2/24/2022 16:56:00,5.55,6.16,5.33,6.12,165699000
2/25/2022 16:56:00,6.19,6.27,5.86,6.01,133697800
3/2/2022 16:56:00,5.95,6.34,5.94,6.31,101490000
3/3/2022 16:56:00,6.33,6.48,6.15,6.31,102314000
3/4/2022 16:56:00,6.29,6.41,6.11,6.29,87715200
3/7/2022 16:56:00,6.22,6.34,5.8,5.85,87037200
3/8/2022 16:56:00,6.05,6.25,5.75,6.05,147315700
3/9/2022 16:56:00,6.23,6.52,6.17,6.23,138833100
3/10/2022 16:56:00,6.15,6.16,5.82,5.96,141801900
3/11/2022 16:56:00,6.03,6.3,5.69,5.69,163946800
3/14/2022 16:56:00,5.86,5.89,5.3,5.33,131881600
3/15/2022 16:56:00,4.8,5.02,4.65,4.87,251964700
3/16/2022 16:56:00,5.05,5.2,4.91,5.13,163041600
3/17/2022 16:56:00,5.13,5.55,5.01,5.54,158527400
3/18/2022 16:56:00,5.42,5.87,5.38,5.82,131606300
3/21/2022 16:56:00,5.84,5.96,5.65,5.72,124773100
3/22/2022 16:56:00,5.8,5.98,5.71,5.81,120710900
3/23/2022 16:56:00,5.79,6.04,5.69,6,165782700
3/24/2022 16:56:00,6.05,6.67,5.97,6.6,185541800
3/25/2022 16:56:00,6.63,6.8,6.34,6.54,139970100
3/28/2022 16:56:00,6.55,6.67,6.39,6.47,81990200
3/29/2022 16:56:00,6.68,7.12,6.68,7,167686200
3/30/2022 16:56:00,7.01,7.13,6.73,6.87,118907800
3/31/2022 16:56:00,6.93,6.99,6.76,6.82,100197800
4/1/2022 16:56:00,6.92,7.38,6.88,7.35,141943100
4/4/2022 16:56:00,7.35,7.36,7.03,7.19,99313700
4/5/2022 16:56:00,7.17,7.38,6.86,6.91,109998700
4/6/2022 16:56:00,6.81,6.83,6.45,6.62,119018900
4/7/2022 16:56:00,6.59,6.84,6.47,6.56,129379100
4/8/2022 16:56:00,6.35,6.36,6.08,6.13,143068000
4/11/2022 16:56:00,5.95,6.2,5.84,6.08,100404000
4/12/2022 16:56:00,6.32,6.4,5.96,5.97,115503700
4/13/2022 16:56:00,6.08,6.17,5.93,6.03,101627200
4/14/2022 16:56:00,6,6.07,5.92,6.01,87405000
4/18/2022 16:56:00,5.99,6.04,5.81,5.89,86491400
4/19/2022 16:56:00,5.85,6.02,5.76,5.94,85633600
